8973	上火	上火	shànghuǒ	enfadarse	get angry		上火	FALSE	
8974	上空	上空	shàngkōng	abrumador	overwhelming		上空	FALSE	
8975	上流	上流	shàngliú	clase alta	upper class		上流	FALSE	
8976	上任	上任	shàngrèn	tomar posesión del cargo	take office		上任	FALSE	
8977	上期	上期	shàngqī	periodo anterior	previous period		上期	FALSE	
8978	上述	上述	shàngshù	arriba	above		上述	FALSE	
8979	上司	上司	shàngsi	jefe	boss		上司	FALSE	
8980	上诉	上訴	shàngsù	apelar	appeal		上诉	FALSE	
8981	上调	上調	shàngtiáo	levantamiento	raising		上调	FALSE	
8982	上头	上頭	shàngtou	encima de	on top of		上头	FALSE	
8983	上限	上限	shàngxiàn	limite superior	upper limit		上限	FALSE	
8984	上旬	上旬	shàngxún	en dias tempranos	in the early days		上旬	FALSE	
8985	上瘾	上癮	shàngyǐn	adiccion	addiction		上瘾	FALSE	
8986	上游	上游	shàngyóu	río arriba	upstream		上游	FALSE	
8987	上映	上映	shàngyìng	liberar	release		上映	FALSE	
8988	尚	尚	shàng	todavía	yet		尚	FALSE	
8989	尚未	尚未	shàngwèi	aún no	not yet		尚未	FALSE	
8990	捎	捎	shāo	llevar	take along		捎	FALSE	
8991	烧毁	燒燬	shāohuǐ	quemar	burn		烧毁	FALSE	
8992	烧烤	燒烤	shāokǎo	parilla	barbecue		烧烤	FALSE	
8993	稍后	稍後	shāohòu	más tarde	later		稍后	FALSE	
8994	稍稍	稍稍	shāoshāo	levemente	slightly		稍稍	FALSE	
8995	少见	少見	shǎojiàn	extraño	rare		少见	FALSE	
8996	少不了	少不了	shǎobuliǎo	indispensable	indispensable		少不了	FALSE	
8997	少量	少量	shǎoliàng	pequeña cantidad	small amount		少量	FALSE	
8998	稍候	稍候	shāohòu	esperar	wait		稍候	FALSE	
8999	少林寺	少林寺	shàolínsì	templo shaolin	shaolin temple		少林寺	FALSE	
9000	少有	少有	shǎoyǒu	extraño	rare		少有	FALSE	
9001	奢侈	奢侈	shēchǐ	lujo	luxury		奢侈	FALSE	
9002	少女	少女	shàonǚ	chica	girl		少女	FALSE	
9003	奢望	奢望	shēwàng	extravagancia	extravagance		奢望	FALSE	
9004	设	設	shè	configuración	set up		设	FALSE	
9005	设定	設定	shèdìng	configuración	set up		设定	FALSE	
9006	设法	設法	shèfǎ	intentar	try		设法	FALSE	
9007	社交	社交	shèjiāo	contacto social	social contact		社交	FALSE	
9008	社会主义	社會主義	shèhuìzhǔyì	socialismo	socialism		社会主义	FALSE	
9009	社论	社論	shèlùn	editorial	editorial		社论	FALSE	
9010	社团	社團	shètuán	comunidad	community		社团	FALSE	
9011	摄氏度	攝氏度	shèshìdù	grado celsius	degree celsius		摄氏度	FALSE	
9012	谁知道	誰知道	shéi zhīdào	quién sabe	who knows		谁知道	FALSE	
9013	涉嫌	涉嫌	shèxián	sospechoso	suspected		涉嫌	FALSE	
9014	申办	申辦	shēnbàn	solicitar	apply for		申办	FALSE	
9015	申领	申領	shēnlǐng	aplicar	apply		申领	FALSE	
9016	伸手	伸手	shēnshǒu	estirar	stretch		伸手	FALSE	
9017	伸缩	伸縮	shēnsuō	telescópico	telescopic		伸缩	FALSE	
9018	申报	申報	shēnbào	declarar	declare		申报	FALSE	
9019	伸张	伸張	shēnzhāng	estirar	stretch		伸张	FALSE	
9020	身不由己	身不由己	shēnbùyóujǐ	involuntario	involuntary		身不由己	FALSE	
9021	身躯	身軀	shēnqū	cuerpo	body		身躯	FALSE	
9022	身价	身價	shēnjià	valor	value		身价	FALSE	
9023	身心	身心	shēnxīn	cuerpo y mente	body and mind		身心	FALSE	
9024	身影	身影	shēnyǐng	cifra	figure		身影	FALSE	
9025	身子	身子	shēnzi	cuerpo	body		身子	FALSE	
9026	绅士	紳士	shēnshì	hidalgo	gentleman		绅士	FALSE	
9027	深切	深切	shēnqiè	profundo	deep		深切	FALSE	
9028	深情	深情	shēnqíng	sentimiento profundo	deep feeling		深情	FALSE	
9029	深奥	深奧	shēnào	profundo	profound		深奥	FALSE	
9030	深入人心	深入人心	shēnrùrénxīn	penetrar	penetrate		深入人心	FALSE	
9031	深受	深受	shēnshòu	sufrir	suffer		深受	FALSE	
9032	深信	深信	shēnxìn	estar convencido	be convinced		深信	FALSE	
9033	深思	深思	shēnsī	pensar	think		深思	FALSE	
9034	深远	深遠	shēnyuǎn	lejano	far -reaching		深远	FALSE	
9035	深夜	深夜	shēnyè	tarde en la noche	late at night		深夜	FALSE	
9036	神气	神氣	shénqì	aire	air		神气	FALSE	
9037	神圣	神聖	shénshèng	sagrado	sacred		神圣	FALSE	
9038	神仙	神仙	shénxiān	inmortal	immortal		神仙	FALSE	
9039	神态	神態	shéntài	mirar	look		神态	FALSE	
9040	审定	審定	shěndìng	revisar	review		审定	FALSE	
9041	审核	審核	shěnhé	revisar	review		审核	FALSE	
9042	审美	審美	shěnměi	estético	aesthetic		审美	FALSE	
9043	审批	審批	shěnpī	aprobar	approve		审批	FALSE	
9044	审判	審判	shěnpàn	ensayo	trial		审判	FALSE	
9045	肾	腎	shèn	riñón	kidney		肾	FALSE	
9046	审视	審視	shěnshì	revisar	review		审视	FALSE	
9047	甚至于	甚至於	shènzhìyú	incluso	even		甚至于	FALSE	
9048	渗透	滲透	shèntòu	penetración	penetration		渗透	FALSE	
9049	慎重	慎重	shènzhòng	cuidadoso	careful		慎重	FALSE	
9050	渗	滲	shèn	infiltrado	infiltrate		渗	FALSE	
9051	升温	升溫	shēngwēn	calentar	heating up		升温	FALSE	
9052	生理	生理	shēnglǐ	fisiológico	physiological		生理	FALSE	
9053	生机	生機	shēngjī	vitalidad	vitality		生机	FALSE	
9054	生命线	生命線	shēngmìngxiàn	línea de vida	lifeline		生命线	FALSE	
9055	生平	生平	shēngpíng	vida	life		生平	FALSE	
9056	生怕	生怕	shēngpà	temer	be afraid		生怕	FALSE	
9057	生前	生前	shēngqián	antes de la vida	before life		生前	FALSE	
9058	生态	生態	shēngtài	ecológico	ecological		生态	FALSE	
9059	生死	生死	shēngsǐ	vida y muerte	life and death		生死	FALSE	
9060	生效	生效	shēngxiào	tomar efecto	take effect		生效	FALSE	
9061	生物	生物	shēngwù	biología	biology		生物	FALSE	
9062	生涯	生涯	shēngyá	carrera	career		生涯	FALSE	
9063	生硬	生硬	shēngyìng	rígido	stiff		生硬	FALSE	
9064	生育	生育	shēngyù	dar a luz	give birth		生育	FALSE	
9065	声称	聲稱	shēngchēng	afirmar	claim		声称	FALSE	
9066	声誉	聲譽	shēngyù	reputación	reputation		声誉	FALSE	
9067	声望	聲望	shēngwàng	prestigio	prestige		声望	FALSE	
9068	绳子	繩子	shéngzi	soga	rope		绳子	FALSE	
9069	牲畜	牲畜	shēngchù	ganado	livestock		牲畜	FALSE	
9070	省略	省略	shěnglüè	omitir	omit		省略	FALSE	
9071	省事	省事	xǐngshì	ahorrar problemas	save trouble		省事	FALSE	
9072	胜出	勝齣	shèngchū	ganar	win out		胜出	FALSE	
9073	圣贤	聖賢	shèngxián	sabio	sage		圣贤	FALSE	
9074	胜任	勝任	shèngrèn	competente	competent		胜任	FALSE	
9075	盛大	盛大	shèngdà	grandioso	grand		盛大	FALSE	
9076	盛会	盛會	shènghuì	evento	event		盛会	FALSE	
9077	盛气凌人	盛氣凌人	shèngqìlíngrén	dominador	domineering		盛气凌人	FALSE	
9078	剩余	剩餘	shèngyú	superávit	surplus		剩余	FALSE	
9079	盛开	盛開	shèngkāi	floración	bloom		盛开	FALSE	
9080	失传	失傳	shīchuán	perder	lose		失传	FALSE	
9081	尸体	屍體	shītǐ	cadáver	corpse		尸体	FALSE	
9082	失控	失控	shīkòng	fuera de control	out of control		失控	FALSE	
9083	失利	失利	shīlì	fallar	fail		失利	FALSE	
9084	失恋	失戀	shīliàn	enamorarse	fall in love		失恋	FALSE	
9085	失灵	失靈	shīlíng	fallar	fault		失灵	FALSE	
9086	失眠	失眠	shīmián	insomnio	insomnia		失眠	FALSE	
9087	失明	失明	shīmíng	ceguera	blindness		失明	FALSE	
9088	失落	失落	shīluò	perder	lose		失落	FALSE	
9089	失效	失效	shīxiào	fallar	fail		失效	FALSE	
9090	失踪	失蹤	shīzōng	desaparecido	missing		失踪	FALSE	
9091	失业率	失業率	shīyèlǜ	tasa de desempleo	unemployment rate		失业率	FALSE	
9092	师范	師範	shīfàn	maestro	teacher		师范	FALSE	
9093	师长	師長	shīzhǎng	maestro	teacher		师长	FALSE	
9094	狮子	獅子	shīzi	león	lion		狮子	FALSE	
9095	师资	師資	shīzī	maestro	teacher		师资	FALSE	
9096	施工	施工	shīgōng	construcción	construction		施工	FALSE	
9097	施加	施加	shījiā	aplicar	apply		施加	FALSE	
9098	施行	施行	shīxíng	implementar	implement		施行	FALSE	
9099	施压	施壓	shīyā	ejercer presión sobre	put pressure on		施压	FALSE	
9100	湿润	濕潤	shīrùn	húmedo	moist		湿润	FALSE	
9101	湿度	濕度	shīdù	humedad	humidity		湿度	FALSE	
9102	十字路口	十字路口	shízìlùkǒu	cruce	crossroads		十字路口	FALSE	
9103	时段	時段	shíduàn	periodo de tiempo	time period		时段	FALSE	
9104	时不时	時不時	shíbùshí	de vez en cuando	from time to time		时不时	FALSE	
9105	时隔	時隔	shígé	intervalo	interval		时隔	FALSE	
9106	时间表	時間表	shíjiānbiǎo	cronograma	schedule		时间表	FALSE	
9107	时好时坏	時好時壞	shíhǎoshíhuài	buenos y malos tiempos	good times and bad		时好时坏	FALSE	
9108	时髦	時髦	shímáo	de moda	fashionable		时髦	FALSE	
9109	时尚	時尚	shíshàng	moda	fashion		时尚	FALSE	
9110	时空	時空	shíkōng	tiempo espacial	space -time		时空	FALSE	
9111	时速	時速	shísù	velocidad	speed		时速	FALSE	
9112	识别	識別	shíbié	identificar	identify		识别	FALSE	
9113	实话	實話	shíhuà	verdad	truth		实话	FALSE	
9114	实地	實地	shídì	en el piso	on the ground		实地	FALSE	
9115	实话实说	實話實說	shíhuàshíshuō	se honesto	be honest		实话实说	FALSE	
9116	实事求是	實事求是	shíshìqiúshì	buscando la verdad de los hechos	seeking truth from facts		实事求是	FALSE	
9117	实体	實體	shítǐ	entidad	entity		实体	FALSE	
9118	实况	實況	shíkuàng	realista	realistic		实况	FALSE	
9119	实质	實質	shízhì	sustancia	substance		实质	FALSE	
9120	实物	實物	shíwù	físico	physical		实物	FALSE	
9121	食宿	食宿	shísù	alojamiento	lodging		食宿	FALSE	
9122	食用	食用	shíyòng	comestible	edible		食用	FALSE	
9123	史无前例	史無前例	shǐwúqiánlì	sin precedentes	unprecedented		史无前例	FALSE	
9124	使唤	使喚	shǐhuàn	manejar	handle		使唤	FALSE	
9125	使命	使命	shǐmìng	misión	mission		使命	FALSE	
9126	使者	使者	shǐzhě	mensajero	messenger		使者	FALSE	
9127	士气	士氣	shìqì	moral	morale		士气	FALSE	
9128	示威	示威	shìwēi	demostración	demonstration		示威	FALSE	
9129	示意	示意	shìyì	firmar	sign		示意	FALSE	
9130	世代	世代	shìdài	generación	generation		世代	FALSE	
9131	世界级	世界級	shìjièjí	clase mundial	world class		世界级	FALSE	
9132	世故	世故	shìgu	extraterrestre	alien		世故	FALSE	
9133	世袭	世襲	shìxí	hereditario	hereditary		世袭	FALSE	
9134	市场经济	市場經濟	shìchǎngjīngjì	economía de mercado	market economy		市场经济	FALSE	
9135	势必	勢必	shìbì	inevitable	inevitable		势必	FALSE	
9136	势头	勢頭	shìtóu	impulso	momentum		势头	FALSE	
9137	势不可当	勢不可當	shìbùkědāng	insatisfactorio	unsatisfactory		势不可当	FALSE	
9138	事务	事務	shìwù	asuntos	affairs		事务	FALSE	
9139	事态	事態	shìtài	situación	situation		事态	FALSE	
9140	事务所	事務所	shìwùsuǒ	oficina	office		事务所	FALSE	
9141	事项	事項	shìxiàng	asunto	matter		事项	FALSE	
9142	事迹	事跡	shìjì	escritura	deed		事迹	FALSE	
9143	侍候	侍候	shìhòu	atender	serve		侍候	FALSE	
9144	试探	試探	shìtàn	prueba	test		试探	FALSE	
9145	事宜	事宜	shìyí	asuntos	matters		事宜	FALSE	
9146	试行	試行	shìxíng	ensayo	trial		试行	FALSE	
9147	试用期	試用期	shìyòngqī	libertad condicional	probation		试用期	FALSE	
9148	试用	試用	shìyòng	probar	try out		试用	FALSE	
9149	视角	視角	shìjiǎo	perspectiva	perspective		视角	FALSE	
9150	视觉	視覺	shìjué	visión	vision		视觉	FALSE	
9151	视察	視察	shìchá	inspeccionar	inspect		视察	FALSE	
9152	视线	視線	shìxiàn	visión	vision		视线	FALSE	
9153	视野	視野	shìyě	visión	vision		视野	FALSE	
9154	视力	視力	shìlì	visión	vision		视力	FALSE	
9155	是非	是非	shìfēi	correcto e incorrecto	right and wrong		是非	FALSE	
9156	适度	適度	shìdù	adecuado	appropriate		适度	FALSE	
9157	柿子	柿子	shìzi	caqui	persimmon		柿子	FALSE	
9158	适宜	適宜	shìyí	adecuado	suitable		适宜	FALSE	
9159	适时	適時	shìshí	de una manera oportuna	in a timely manner		适时	FALSE	
9160	释放	釋放	shìfàng	liberado	freed		释放	FALSE	
9161	适量	適量	shìliàng	cantidad apropiada	appropriate amount		适量	FALSE	
9162	嗜好	嗜好	shìhào	pasatiempo	hobby		嗜好	FALSE	
9163	收复	收復	shōufù	recuperar	recover		收复	FALSE	
9164	收据	收據	shōujù	recibo	receipt		收据	FALSE	
9165	收敛	收斂	shōuliǎn	convergencia	convergence		收敛	FALSE	
9166	收买	收買	shōumǎi	comprar	buy		收买	FALSE	
9167	逝世	逝世	shìshì	muerte	death		逝世	FALSE	
9168	收留	收留	shōuliú	retener	retain		收留	FALSE	
9169	收缩	收縮	shōusuō	encoger	shrink		收缩	FALSE	
9170	收视率	收視率	shōushìlǜ	calificaciones	ratings		收视率	FALSE	
9171	收支	收支	shōuzhī	ingresos y gastos	income and expenditure		收支	FALSE	
9172	手臂	手臂	shǒubì	brazo	arm		手臂	FALSE	
9173	手册	手冊	shǒucè	manual	manual		手册	FALSE	
9174	手动	手動	shǒudòng	a mano	manually		手动	FALSE	
9175	手帕	手帕	shǒupà	pañuelo	handkerchief		手帕	FALSE	
9176	手脚	手腳	shǒujiǎo	manos y pies	hands and feet		手脚	FALSE	
9177	手枪	手槍	shǒuqiāng	pistola	pistol		手枪	FALSE	
9178	手势	手勢	shǒushì	gesto	gesture		手势	FALSE	
9179	手术室	手術室	shǒushùshì	sala de operaciones	operating room		手术室	FALSE	
9180	手腕	手腕	shǒuwàn	muñeca	wrist		手腕	FALSE	
9181	手头	手頭	shǒutóu	manejar	handle		手头	FALSE	
9182	手艺	手藝	shǒuyì	artesanía	craft		手艺	FALSE	
9183	手掌	手掌	shǒuzhǎng	palmera	palm		手掌	FALSE	
9184	守候	守候	shǒuhòu	esperar	wait		守候	FALSE	
9185	守株待兔	守株待兔	shǒuzhūdàitù	ser un conejo	be a rabbit		守株待兔	FALSE	
9186	首创	首創	shǒuchuàng	comenzar	start		首创	FALSE	
9187	守护	守護	shǒuhù	guardia	guard		守护	FALSE	
9188	首府	首府	shǒufǔ	capital	capital		首府	FALSE	
9189	首批	首批	shǒupī	primer lote	first batch		首批	FALSE	
9190	首饰	首飾	shǒushì	joyas	jewelry		首饰	FALSE	
9191	首要	首要	shǒuyào	prioridad	priority		首要	FALSE	
9192	受过	受過	shòuguò	sufrir	suffer		受过	FALSE	
9193	寿命	壽命	shòumìng	vida	life		寿命	FALSE	
9194	受害人	受害人	shòuhàirén	víctima	victim		受害人	FALSE	
9195	受害	受害	shòuhài	ser herido	be injured		受害	FALSE	
9196	受贿	受賄	shòuhuì	soborno	bribery		受贿	FALSE	
9197	受惊	受驚	shòujīng	estar conmocionado	be shocked		受惊	FALSE	
9198	受苦	受苦	shòukǔ	sufrir	suffer		受苦	FALSE	
9199	受理	受理	shòulǐ	aceptar	accept		受理	FALSE	
9200	受益	受益	shòuyì	beneficio	benefit		受益	FALSE	
9201	授权	授權	shòuquán	autorizar	authorize		授权	FALSE	
9202	受骗	受騙	shòupiàn	ser engañado	be deceived		受骗	FALSE	
9203	售价	售價	shòujià	precio	price		售价	FALSE	
9204	授予	授予	shòuyǔ	conceder	grant		授予	FALSE	
9205	售票	售票	shòupiào	venta de boletos	ticket selling		售票	FALSE	
9206	书橱	書櫥	shūchú	estantería	bookcase		书橱	FALSE	
9207	书籍	書籍	shūjí	libros	books		书籍	FALSE	
9208	书记	書記	shūji	secretario	secretary		书记	FALSE	
9209	书面	書面	shūmiàn	escrito	written		书面	FALSE	
9210	书写	書寫	shūxiě	escribir	write		书写	FALSE	
9211	抒情	抒情	shūqíng	lirismo	lyricism		抒情	FALSE	
9212	梳	梳	shū	peine	comb		梳	FALSE	
9213	枢纽	樞紐	shūniǔ	centro	hub		枢纽	FALSE	
9214	梳子	梳子	shūzi	peine	comb		梳子	FALSE	
9215	梳理	梳理	shūlǐ	clasificar	sort out		梳理	FALSE	
9216	舒畅	舒暢	shūchàng	desenfrenado	unrestrained		舒畅	FALSE	
9217	疏导	疏導	shūdǎo	dragar	dredge		疏导	FALSE	
9218	疏散	疏散	shūsàn	evacuación	evacuation		疏散	FALSE	
9219	疏通	疏通	shūtōng	dragar	dredge		疏通	FALSE	
9220	输家	輸傢	shūjiā	perdedor	loser		输家	FALSE	
9221	疏忽	疏忽	shūhū	negligencia	negligence		疏忽	FALSE	
9222	输送	輸送	shūsòng	entrega	delivery		输送	FALSE	
9223	输血	輸血	shūxuè	transfusión de sangre	blood transfusion		输血	FALSE	
9224	赎	贖	shú	redención	redemption		赎	FALSE	
9225	输液	輸液	shūyè	infusión	infusion		输液	FALSE	
9226	属性	屬性	shǔxìng	atributos	attributes		属性	FALSE	
9227	曙光	曙光	shǔguāng	amanecer	dawn		曙光	FALSE	
9228	暑期	暑期	shǔqī	temporada de verano	summer season		暑期	FALSE	
9229	束缚	束縛	shùfù	unir	bind		束缚	FALSE	
9230	树木	樹木	shùmù	árboles	trees		树木	FALSE	
9231	树立	樹立	shùlì	establecer	establish		树立	FALSE	
9232	树梢	樹梢	shùshāo	pies	feet		树梢	FALSE	
9233	树荫	樹蔭	shùyìn	sombra	shade		树荫	FALSE	
9234	竖	豎	shù	vertical	vertical		竖	FALSE	
9235	树枝	樹枝	shùzhī	sucursales	branches		树枝	FALSE	
9236	数据库	數據庫	shùjùkù	base de datos	database		数据库	FALSE	
9237	刷新	刷新	shuāxīn	actualizar	refresh		刷新	FALSE	
9238	耍	耍	shuǎ	jugar	play		耍	FALSE	
9239	数额	數額	shùé	cantidad	amount		数额	FALSE	
9240	耍赖	耍賴	shuǎlài	jugar	play		耍赖	FALSE	
9241	衰减	衰減	shuāijiǎn	atenuación	attenuation		衰减	FALSE	
9242	衰竭	衰竭	shuāijié	falla	failure		衰竭	FALSE	
9243	衰弱	衰弱	shuāiruò	débil	weak		衰弱	FALSE	
9244	衰老	衰老	shuāilǎo	senectud	senescence		衰老	FALSE	
9245	衰退	衰退	shuāituì	rechazar	decline		衰退	FALSE	
9246	摔跤	摔跤	shuāijiāo	lucha	wrestling		摔跤	FALSE	
9247	甩	甩	shuǎi	agitar	shake		甩	FALSE	
9248	涮	涮	shuàn	enjuagar	rinse		涮	FALSE	
9249	双胞胎	雙胞胎	shuāngbāotāi	mellizo	twin		双胞胎	FALSE	
9250	拴	拴	shuān	atar	tie		拴	FALSE	
9251	双边	雙邊	shuāngbiān	bilateral	bilateral		双边	FALSE	
9252	双重	雙重	shuāngchóng	doble	double		双重	FALSE	
9253	双向	雙向	shuāngxiàng	dos camino	two -way		双向	FALSE	
9254	霜	霜	shuāng	escarcha	frost		霜	FALSE	
9255	双赢	雙贏	shuāngyíng	ganar -win	win -win		双赢	FALSE	
9256	爽快	爽快	shuǎngkuài	fácilmente	readily		爽快	FALSE	
9257	水稻	水稻	shuǐdào	arroz	rice		水稻	FALSE	
9258	水管	水管	shuǐguǎn	tubería de agua	water pipe		水管	FALSE	
9259	水壶	水壺	shuǐhú	pava	kettle		水壶	FALSE	
9260	水槽	水槽	shuǐcáo	hundir	sink		水槽	FALSE	
9261	水晶	水晶	shuǐjīng	cristal	crystal		水晶	FALSE	
9262	水利	水利	shuǐlì	conservación de agua	water conservancy		水利	FALSE	
9263	水货	水貨	shuǐhuò	importación paralela	parallel import		水货	FALSE	
9264	水灵灵	水靈靈	shuǐlínglíng	hidráulico	hydraulic		水灵灵	FALSE	
9265	水落石出	水落石出	shuǐluòshíchū	agua que cae	water falling		水落石出	FALSE	
9266	水面	水面	shuǐmiàn	superficie del agua	water surface		水面	FALSE	
9267	水龙头	水龍頭	shuǐlóngtóu	grifo	faucet		水龙头	FALSE	
9268	水手	水手	shuǐshǒu	marinero	sailor		水手	FALSE	
9269	水温	水溫	shuǐwēn	temperatura de agua	water temperature		水温	FALSE	
9270	水源	水源	shuǐyuán	fuentes de agua	sources of water		水源	FALSE	
9271	水涨船高	水漲船高	shuǐzhǎngchuángāo	creciente	rising		水涨船高	FALSE	
9272	水域	水域	shuǐyù	aguas	waters		水域	FALSE	
9273	水准	水準	shuǐzhǔn	nivel	level		水准	FALSE	
9274	税收	稅收	shuìshōu	impuesto	tax		税收	FALSE	
9275	税务	稅務	shuìwù	impuesto	tax		税务	FALSE	
9276	睡袋	睡袋	shuìdài	bolsa de dormir	sleeping bag		睡袋	FALSE	
9277	顺便	順便	shùnbiàn	por cierto	by the way		顺便	FALSE	
9278	顺畅	順暢	shùnchàng	liso	smooth		顺畅	FALSE	
9279	顺差	順差	shùnchā	superávit	surplus		顺差	FALSE	
9280	顺从	順從	shùncóng	obediencia	obedience		顺从	FALSE	
9281	顺理成章	順理成章	shùnlǐchéngzhāng	lógicamente	logically		顺理成章	FALSE	
9282	顺其自然	順其自然	shùnqízìrán	se natural	be natural		顺其自然	FALSE	
9283	顺路	順路	shùnlù	ve por	go by		顺路	FALSE	
9284	顺势	順勢	shùnshì	subir	go up		顺势	FALSE	
9285	顺手	順手	shùnshǒu	suavemente	smoothly		顺手	FALSE	
9286	顺心	順心	shùnxīn	inquebrantable	unwavering		顺心	FALSE	
9287	顺着	順著	shùnzhe	a lo largo de	along		顺着	FALSE	
9288	顺应	順應	shùnyìng	conformarse con	conform to		顺应	FALSE	
9289	说白了	說白了	shuōbáile	para ser sincero	to be honest		说白了	FALSE	
9290	说不上	說不上	shuōbushàng	no decir	not to say		说不上	FALSE	
9291	说到底	說到底	shuōdàodǐ	al final	in the end		说到底	FALSE	
9292	说道	說道	shuōdao	decir	say		说道	FALSE	
9293	瞬间	瞬間	shùnjiān	momento	moment		瞬间	FALSE	
9294	说干就干	說乾就乾	shuōgānjiùgān	hazlo	just do it		说干就干	FALSE	
9295	说谎	說謊	shuōhuǎng	mentir	lie		说谎	FALSE	
9296	说老实话	說老實話	shuōlǎoshíhuà	di la verdad	tell the truth		说老实话	FALSE	
9297	说起来	說起來	shuō qǐlai	aparecer	show up		说起来	FALSE	
9298	说闲话	說閑話	shuōxiánhuà	chisme	gossip		说闲话	FALSE	
9299	说情	說情	shuōqíng	interceder	intercede		说情	FALSE	
9300	说真的	說真的	shuōzhēnde	honestamente	honestly		说真的	FALSE	
9301	硕果	碩果	shuòguǒ	fructífero	fruitful		硕果	FALSE	
9302	司空见惯	司空見慣	sīkōngjiànguàn	司 空 空 空	司 空 空 空		司空见惯	FALSE	
9303	司令	司令	sīlìng	comandante	commander		司令	FALSE	
9304	司法	司法	sīfǎ	judicial	judicial		司法	FALSE	
9305	丝绸	絲綢	sīchóu	seda	silk		丝绸	FALSE	
9306	丝	絲	sī	seda	silk		丝	FALSE	
9307	丝毫	絲毫	sīháo	más mínimo	slightest		丝毫	FALSE	
9308	私房钱	私房錢	sīfángqián	dinero de la casa privada	private house money		私房钱	FALSE	
9309	私家车	私家車	sījiāchē	coche privado	private car		私家车	FALSE	
9310	私立	私立	sīlì	privado	private		私立	FALSE	
9311	私下	私下	sīxià	en privado	in private		私下	FALSE	
9312	私事	私事	sīshì	asuntos privados	private affairs		私事	FALSE	
9313	私营	私營	sīyíng	privado	private		私营	FALSE	
9314	私有	私有	sīyǒu	privado	private		私有	FALSE	
9315	私自	私自	sīzì	en privado	privately		私自	FALSE	
9316	思念	思念	sīniàn	extrañar	miss		思念	FALSE	
9317	思前想后	思前想後	sīqiánxiǎnghòu	pensar en	think about		思前想后	FALSE	
9318	思路	思路	sīlù	pensamiento	thinking		思路	FALSE	
9319	思索	思索	sīsuǒ	pensamiento	thinking		思索	FALSE	
9320	撕	撕	sī	lágrima	tear		撕	FALSE	
9321	死心	死心	sǐxīn	corazón	heart		死心	FALSE	
9322	死心塌地	死心塌地	sǐxīntādì	gloria	glory		死心塌地	FALSE	
9323	四合院	四合院	sìhéyuàn	patio	courtyard		四合院	FALSE	
9324	四面八方	四面八方	sìmiànbāfāng	en todas direcciones	in all directions		四面八方	FALSE	
9325	寺庙	寺廟	sìmiào	templo	temple		寺庙	FALSE	
9326	似曾相识	似曾相識	sìcéngxiāngshí	parecen conocerse	seem to know each other		似曾相识	FALSE	
9327	四季	四季	sìjì	cuatro estaciones	four seasons		四季	FALSE	
9328	似是而非	似是而非	sìshìérfēi	beho -nono	beho -none		似是而非	FALSE	
9329	伺机	伺機	sìjī	esperar	wait		伺机	FALSE	
9330	饲料	飼料	sìliào	alimentar	feed		饲料	FALSE	
9331	饲养	飼養	sìyǎng	alimentar	feed		饲养	FALSE	
9332	松绑	鬆綁	sōngbǎng	aflojar	loosen		松绑	FALSE	
9333	耸立	聳立	sǒnglì	ponerse de pie	stand up		耸立	FALSE	
9334	松弛	鬆弛	sōngchí	relajación	relaxation		松弛	FALSE	
9335	送别	送別	sòngbié	despedida	farewell		送别	FALSE	
9336	搜集	搜集	sōují	recolectar	collect		搜集	FALSE	
9337	搜查	搜查	sōuchá	buscar	search		搜查	FALSE	
9338	搜救	搜救	sōujiù	búsqueda y rescate	search and rescue		搜救	FALSE	
9339	艘	艘	sōu	barco	ship		艘	FALSE	
9340	搜寻	搜尋	sōuxún	buscar	search		搜寻	FALSE	
9341	酥	酥	sū	crujiente	crispy		酥	FALSE	
9342	苏醒	甦醒	sūxǐng	despertar	wake		苏醒	FALSE	
9343	俗话	俗話	súhuà	decir	say		俗话	FALSE	
9344	俗话说	俗話說	súhuàshuō	decir	say		俗话说	FALSE	
9345	俗	俗	sú	vulgar	vulgar		俗	FALSE	
9346	诉苦	訴苦	sùkǔ	quejarse	complain		诉苦	FALSE	
9347	诉说	訴說	sùshuō	decir	tell		诉说	FALSE	
9348	俗语	俗語	súyǔ	categoría	category		俗语	FALSE	
9349	诉讼	訴訟	sùsòng	litigio	litigation		诉讼	FALSE	
9350	素	素	sù	blanco	white		素	FALSE	
9351	素不相识	素不相識	sùbùxiāngshí	conociéndose	knowing each other		素不相识	FALSE	
9352	素材	素材	sùcái	material	material		素材	FALSE	
9353	素描	素描	sùmiáo	bosquejo	sketch		素描	FALSE	
9354	素养	素養	sùyǎng	literatura	literacy		素养	FALSE	
9355	塑造	塑造	sùzào	forma	shape		塑造	FALSE	
9356	蒜	蒜	suàn	ajo	garlic		蒜	FALSE	
9357	素食	素食	sùshí	dieta vegetariana	vegetarian diet		素食	FALSE	
9358	算计	算計	suànji	calcular	calculate		算计	FALSE	
9359	算盘	算盤	suànpán	ábaco	abacus		算盘	FALSE	
9360	算账	算賬	suànzhàng	cuenta de liquidación	settle account		算账	FALSE	
9361	随处可见	隨處可見	suíchùkějiàn	en todos lados	everywhere		随处可见	FALSE	
9362	随大溜	隨大溜	suídàliū	hacer un seguimiento	follow up		随大溜	FALSE	
9363	随机	隨機	suíjī	aleatorio	random		随机	FALSE	
9364	虽说	雖說	suīshuō	a pesar de	although		虽说	FALSE	
9365	随即	隨即	suíjí	inmediatamente	immediately		随即	FALSE	
